date	open	high	low	close	adjClose	volume	unadjustedVolume	change	changePercent	vwap	label	changeOverTime
2021-03-31	130.16	134.71	129.82	133.48	133.22	31477752	31477752	3.33	2.55	132.0425	March 31, 21	0.0255
2021-04-01	135.72	138.7	135.11	138.12	137.85	30827460	30827460	2.4	1.77	136.9125	April 01, 21	0.0177
2021-04-05	138.68	140.14	137.33	139.88	139.6	25567140	25567140	1.2	0.8653	139.0075	April 05, 21	0.008653
2021-04-06	140.0	140.54	137.74	138.62	138.34	19174596	19174596	-1.38	-0.98571	139.225	April 06, 21	-0.0098571
2021-04-07	138.81	142.43	137.12	141.44	141.16	25128436	25128436	2.63	1.89	139.95	April 07, 21	0.0189
2021-04-08	142.53	144.72	142.49	143.17	142.89	24441492	24441492	0.6425	0.44903	143.2275	April 08, 21	0.0044903
2021-04-09	142.14	144.08	141.75	144.0	143.72	19517088	19517088	1.86	1.31	142.9925	April 09, 21	0.0131
2021-04-12	142.9	153.53	141.39	152.09	151.79	86932200	86932200	9.19	6.43	147.4775	April 12, 21	0.0643
2021-04-13	152.32	157.0	151.26	156.79	156.49	67621188	67621188	4.48	2.93	154.3425	April 13, 21	0.0293
2021-04-14	156.25	157.2	152.28	152.77	152.47	38550192	38550192	-3.48	-2.23	154.625	April 14, 21	-0.0223
2021-04-15	156.63	162.14	156.32	161.37	161.06	59848068	59848068	4.75	3.03	159.115	April 15, 21	0.0303
2021-04-16	160.53	161.66	158.65	159.13	158.81	33520756	33520756	-1.41	-0.87211	159.9925	April 16, 21	-0.0087211
2021-04-19	155.37	158.07	152.33	153.62	153.32	40441808	40441808	-1.75	-1.13	154.8475	April 19, 21	-0.0113
2021-04-20	153.23	154.97	149.63	151.71	151.42	33413304	33413304	-1.52	-0.99197	152.385	April 20, 21	-0.0099197
2021-04-21	151.19	153.63	151.02	153.6	153.31	21677704	21677704	2.42	1.59	152.36	April 21, 21	0.0159
2021-04-22	153.75	154.39	147.84	148.5	148.21	27778628	27778628	-5.25	-3.41	151.12	April 22, 21	-0.0341
2021-04-23	149.34	153.35	149.0	152.65	152.35	22777220	22777220	3.31	2.22	151.085	April 23, 21	0.0222
2021-04-26	151.85	154.79	151.25	154.78	154.48	19779708	19779708	2.93	1.93	153.1675	April 26, 21	0.0193
2021-04-27	155.79	156.71	153.54	153.82	153.52	16457300	16457300	-1.97	-1.26	154.965	April 27, 21	-0.0126
2021-04-28	153.65	155.32	152.16	152.77	152.47	20941620	20941620	-0.8775	-0.57273	153.475	April 28, 21	-0.0057273
2021-04-29	154.0	154.37	150.72	153.25	152.95	17319648	17319648	-0.7525	-0.48701	153.085	April 29, 21	-0.0048701
2021-04-30	151.75	153.65	149.97	150.1	149.8	20191008	20191008	-1.65	-1.09	151.3675	April 30, 21	-0.0109
2021-05-03	151.25	152.47	147.88	148.37	148.08	20391184	20391184	-2.88	-1.9	149.9925	May 03, 21	-0.019
2021-05-04	146.37	146.38	140.1	143.51	143.23	40532480	40532480	-2.86	-1.95	144.09	May 04, 21	-0.0195
2021-05-05	147.09	148.14	143.88	144.59	144.3	29202304	29202304	-2.5	-1.7	145.925	May 05, 21	-0.017
2021-05-06	144.95	145.71	142.18	145.23	144.95	19338092	19338092	0.2775	0.19317	144.5175	May 06, 21	0.0019317
2021-05-07	148.08	149.71	146.72	148.12	147.83	22932732	22932732	0.04	0.02701243	148.1575	May 07, 21	0.0002701243
2021-05-10	147.87	148.06	142.5	142.66	142.38	26890380	26890380	-5.22	-3.52	145.2725	May 10, 21	-0.0352
2021-05-11	138.25	143.55	137.5	143.06	142.78	28558536	28558536	4.81	3.48	140.59	May 11, 21	0.0348
2021-05-12	140.1	142.6	137.09	137.59	137.32	30340932	30340932	-2.51	-1.79	139.345	May 12, 21	-0.0179
2021-05-13	140.34	140.81	134.59	136.65	136.39	28572748	28572748	-3.69	-2.63	138.0975	May 13, 21	-0.0263
2021-05-14	138.9	143.28	137.49	142.43	142.15	25861500	25861500	3.53	2.54	140.525	May 14, 21	0.0254
2021-05-17	141.57	141.69	138.54	141.66	141.38	21698084	21698084	0.085	0.06357279	140.865	May 17, 21	0.0006357279
2021-05-18	142.67	144.04	140.04	140.16	139.88	18625424	18625424	-2.51	-1.76	141.7275	May 18, 21	-0.0176
2021-05-19	135.67	140.79	135.43	140.66	140.38	34399936	34399936	4.99	3.68	138.1375	May 19, 21	0.0368
2021-05-20	143.03	146.84	142.71	146.13	145.84	32159192	32159192	3.1	2.17	144.6775	May 20, 21	0.0217
2021-05-21	151.64	152.22	148.69	149.92	149.62	67299200	67299200	-1.72	-1.13	150.6175	May 21, 21	-0.0113
2021-05-24	152.13	157.45	151.76	156.12	155.82	55481620	55481620	4.0	2.62	154.365	May 24, 21	0.0262
2021-05-25	157.66	158.18	154.82	156.48	156.17	43540688	43540688	-1.18	-0.74845	156.785	May 25, 21	-0.0074845
2021-05-26	157.34	157.94	155.86	157.0	156.69	37043864	37043864	-0.3425	-0.21609	157.035	May 26, 21	-0.0021609
2021-05-27	157.0	157.5	154.6	154.88	154.58	58147520	58147520	-2.12	-1.35	155.995	May 27, 21	-0.0135
2021-05-28	155.01	162.77	155.01	162.45	162.13	64453560	64453560	7.44	4.8	158.81	May 28, 21	0.048
2021-06-01	162.7	163.88	159.03	162.65	162.33	47280300	47280300	-0.055	-0.03073141	162.065	June 01, 21	-0.0003073141
2021-06-02	162.52	169.19	162.35	167.78	167.46	59416756	59416756	5.26	3.24	165.46	June 02, 21	0.0324
2021-06-03	167.01	172.59	165.83	169.7	169.37	58000680	58000680	2.69	1.61	168.7825	June 03, 21	0.0161
2021-06-04	171.13	176.61	170.96	175.78	175.44	61712028	61712028	4.66	2.72	173.62	June 04, 21	0.0272
2021-06-07	175.71	178.13	171.93	176.19	175.85	57575492	57575492	0.4786	0.27318	175.49	June 07, 21	0.0027318
2021-06-08	175.27	176.22	172.51	174.57	174.23	32384676	32384676	-0.7025	-0.39938	174.6425	June 08, 21	-0.0039938
2021-06-09	175.16	175.75	172.56	173.58	173.28	38165748	38165748	-1.57	-0.90203	174.2625	June 09, 21	-0.0090203
2021-06-10	173.5	174.92	171.76	174.25	173.95	28777044	28777044	0.75	0.43228	173.6075	June 10, 21	0.0043228
2021-06-11	174.8	179.39	174.44	178.25	177.95	41630764	41630764	3.46	1.97	176.72	June 11, 21	0.0197
2021-06-14	179.06	180.4	176.63	180.19	179.88	32137428	32137428	1.13	0.63107	179.07	June 14, 21	0.0063107
2021-06-15	179.15	180.16	177.28	177.89	177.58	24303044	24303044	-1.27	-0.70332	178.62	June 15, 21	-0.0070332
2021-06-16	177.91	179.55	175.84	178.1	177.8	30712260	30712260	0.195	0.1068	177.85	June 16, 21	0.001068
2021-06-17	177.75	188.35	177.56	186.57	186.25	80965488	80965488	8.83	4.96	182.5575	June 17, 21	0.0496
2021-06-18	187.84	193.75	185.84	186.39	186.07	96885428	96885428	-1.45	-0.77193	188.455	June 18, 21	-0.0077193
2021-06-21	184.35	185.37	178.23	184.27	183.96	67238216	67238216	-0.08	-0.04339571	183.055	June 21, 21	-0.0004339571
2021-06-22	184.72	189.64	183.86	188.87	188.54	58014556	58014556	4.15	2.25	186.7725	June 22, 21	0.0225
2021-06-23	190.08	191.53	189.08	190.57	190.24	33235704	33235704	0.495	0.25779	190.315	June 23, 21	0.0025779
2021-06-24	192.28	194.2	190.88	192.06	191.72	32092240	32092240	-0.2225	-0.11442	192.355	June 24, 21	-0.0011442
2021-06-25	192.81	193.46	188.94	190.31	189.98	27836592	27836592	-2.5	-1.3	191.38	June 25, 21	-0.013
2021-06-28	193.61	200.79	193.19	199.85	199.51	49543656	49543656	6.24	3.22	196.86	June 28, 21	0.0322
2021-06-29	198.83	200.99	196.57	200.27	199.92	36763384	36763384	1.44	0.72424	199.165	June 29, 21	0.0072424
2021-06-30	199.99	201.63	198.64	200.03	199.68	32656616	32656616	0.03375	0.020001	200.0725	June 30, 21	0.00020001
2021-07-01	201.25	204.56	200.19	202.12	201.77	48013496	48013496	0.87	0.4323	202.03	July 01, 21	0.004323
2021-07-02	204.4	205.05	202.88	204.87	204.52	34339668	34339668	0.46875	0.22994	204.3	July 02, 21	0.0022994
2021-07-06	207.38	208.42	203.5	206.99	206.63	44670748	44670748	-0.39	-0.18806	206.5725	July 06, 21	-0.0018806
2021-07-07	208.54	208.75	203.32	203.72	203.37	41842728	41842728	-4.82	-2.31	206.0825	July 07, 21	-0.0231
2021-07-08	198.57	201.33	197.01	199.03	198.68	50329968	50329968	0.4625	0.23166	198.985	July 08, 21	0.0023166
2021-07-09	199.63	200.8	197.54	200.5	200.16	29662268	29662268	0.8775	0.43581	199.6175	July 09, 21	0.0043581
2021-07-12	202.4	205.33	201.88	205.13	204.77	32198476	32198476	2.72	1.35	203.685	July 12, 21	0.0135
2021-07-13	204.01	204.61	201.14	202.5	202.15	29070632	29070632	-1.5	-0.74016	203.065	July 13, 21	-0.0074016
2021-07-14	203.58	204.18	197.53	198.42	198.07	38009920	38009920	-5.16	-2.53	200.9275	July 14, 21	-0.0253
2021-07-15	198.12	198.47	188.59	189.66	189.34	55056452	55056452	-8.46	-4.27	193.71	July 15, 21	-0.0427
2021-07-16	190.31	191.57	180.73	181.61	181.3	68822264	68822264	-8.69	-4.57	186.055	July 16, 21	-0.0457
2021-07-19	179.15	190.42	178.66	187.8	187.47	74905876	74905876	8.65	4.83	184.0075	July 19, 21	0.0483
2021-07-20	187.3	188.38	181.64	186.12	185.8	43468654	43468654	-1.18	-0.63001	185.86	July 20, 21	-0.0063001
2021-07-21	188.82	195.27	187.42	194.1	193.77	37101736	37101736	5.28	2.8	191.4025	July 21, 21	0.028
2021-07-22	196.42	198.87	192.76	195.94	195.6	32382595	32382595	-0.48	-0.24437	195.9975	July 22, 21	-0.0024437
2021-07-23	196.56	197.0	192.5	195.58	195.24	19567198	19567198	-0.9835	-0.49858	195.41	July 23, 21	-0.0049858
2021-07-26	193.11	194.42	189.14	192.94	192.61	20394316	20394316	-0.17	-0.08803273	192.4025	July 26, 21	-0.0008803273
2021-07-27	192.65	196.22	187.41	192.08	191.75	24886258	24886258	-0.57	-0.29587	192.09	July 27, 21	-0.0029587
2021-07-28	193.19	196.46	189.95	195.03	194.69	20219115	20219115	1.84	0.95243	193.6575	July 28, 21	0.0095243
2021-07-29	195.19	198.53	193.28	196.62	196.28	19078088	19078088	1.43	0.73262	195.905	July 29, 21	0.0073262
2021-07-30	194.18	196.3	192.63	194.99	194.65	18349746	18349746	0.81	0.41714	194.525	July 30, 21	0.0041714
2021-08-02	197.0	199.61	193.61	197.5	197.16	21744397	21744397	0.5	0.25381	196.93	August 02, 21	0.0025381
2021-08-03	197.4	202.22	192.2	198.15	197.81	30181074	30181074	0.75	0.37994	197.4925	August 03, 21	0.0037994
2021-08-04	199.9	203.18	198.28	202.74	202.39	23130940	23130940	2.84	1.42	201.025	August 04, 21	0.0142
2021-08-05	205.0	207.33	203.42	206.37	206.01	21143537	21143537	1.37	0.66829	205.53	August 05, 21	0.0066829
2021-08-06	205.24	205.7	202.1	203.66	203.31	17849661	17849661	-1.58	-0.76983	204.175	August 06, 21	-0.0076983
2021-08-09	204.46	205.08	201.43	202.95	202.6	14644310	14644310	-1.51	-0.73853	203.48	August 09, 21	-0.0073853
2021-08-10	203.22	204.3	198.35	199.36	199.02	17923778	17923778	-3.86	-1.9	201.3075	August 10, 21	-0.019
2021-08-11	200.43	200.49	194.3	196.99	196.65	18592484	18592484	-3.44	-1.72	198.0525	August 11, 21	-0.0172
2021-08-12	198.7	200.29	196.2	199.05	198.71	15186155	15186155	0.35	0.17614	198.56	August 12, 21	0.0017614
2021-08-13	199.05	202.14	198.51	201.88	201.53	18306286	18306286	2.83	1.42	200.395	August 13, 21	0.0142
2021-08-16	201.35	202.87	194.53	199.5	199.16	21115280	21115280	-1.85	-0.9188	199.5625	August 16, 21	-0.009188
2021-08-17	196.85	197.7	192.67	194.58	194.24	20458485	20458485	-2.27	-1.15	195.45	August 17, 21	-0.0115
2021-08-18	195.0	196.34	190.0	190.4	190.07	28591348	28591348	-4.6	-2.36	192.935	August 18, 21	-0.0236
2021-08-19	194.94	204.95	187.62	197.98	197.64	76655477	76655477	3.04	1.56	196.3725	August 19, 21	0.0156
2021-08-20	199.91	208.65	199.33	208.16	207.8	67574131	67574131	8.25	4.13	204.0125	August 20, 21	0.0413
2021-08-23	209.71	219.97	209.5	219.58	219.2	57580658	57580658	9.87	4.71	214.69	August 23, 21	0.0471
2021-08-24	217.53	219.59	215.35	217.93	217.55	29729892	29729892	0.4	0.18388	217.6	August 24, 21	0.0018388
2021-08-25	217.37	224.7	217.22	222.13	221.75	34770104	34770104	4.76	2.19	220.355	August 25, 21	0.0219
2021-08-26	222.0	223.4	217.9	220.68	220.3	23794042	23794042	-1.32	-0.59459	220.995	August 26, 21	-0.0059459
2021-08-27	221.84	227.22	221.67	226.36	225.97	30472219	30472219	4.52	2.04	224.2725	August 27, 21	0.0204
2021-08-30	228.3	230.43	225.51	226.88	226.49	26257990	26257990	-1.42	-0.62199	227.78	August 30, 21	-0.0062199
2021-08-31	226.95	226.95	221.2	223.85	223.5	25984968	25984968	-3.1	-1.37	224.7375	August 31, 21	-0.0137
2021-09-01	224.85	226.97	223.57	224.41	224.06	20176695	20176695	-0.44	-0.19569	224.95	September 01, 21	-0.0019569
2021-09-02	225.18	225.93	222.95	223.96	223.61	18810957	18810957	-1.22	-0.54179	224.505	September 02, 21	-0.0054179
2021-09-03	223.25	229.86	222.0	228.43	228.08	28083198	28083198	5.18	2.32	225.885	September 03, 21	0.0232
2021-09-07	228.33	228.99	225.22	226.62	226.27	19810716	19810716	-1.71	-0.74892	227.29	September 07, 21	-0.0074892
2021-09-08	225.13	226.1	219.77	223.39	223.04	25443421	25443421	-1.74	-0.77289	223.5975	September 08, 21	-0.0077289
2021-09-09	223.12	225.38	221.31	221.77	221.43	19685601	19685601	-1.35	-0.60506	222.895	September 09, 21	-0.0060506
2021-09-10	223.48	226.26	222.7	224.78	224.43	24837574	24837574	1.3	0.58171	224.305	September 10, 21	0.0058171
2021-09-13	226.84	229.64	218.58	221.52	221.18	29749990	29749990	-5.32	-2.35	224.145	September 13, 21	-0.0235
2021-09-14	222.75	224.1	220.86	222.42	222.08	19975460	19975460	-0.33	-0.14815	222.5325	September 14, 21	-0.0014815
2021-09-15	223.09	223.67	219.66	223.41	223.06	16653801	16653801	0.32	0.14344	222.4575	September 15, 21	0.0014344
2021-09-16	221.83	222.77	219.27	222.42	222.08	15603344	15603344	0.5855	0.26597	221.5725	September 16, 21	0.0026597
2021-09-17	223.0	223.21	218.3	219.0	218.66	29450284	29450284	-4.0	-1.79	220.8775	September 17, 21	-0.0179
2021-09-20	211.46	214.33	206.62	211.13	210.8	34944045	34944045	-0.33	-0.15606	210.885	September 20, 21	-0.0015606
2021-09-21	214.17	214.25	209.5	212.46	212.13	20468810	20468810	-1.7	-0.79843	212.595	September 21, 21	-0.0079843
2021-09-22	213.66	219.6	211.96	219.41	219.07	26872556	26872556	5.75	2.69	216.1575	September 22, 21	0.0269
2021-09-23	221.4	225.35	218.9	224.82	224.47	24855491	24855491	3.42	1.54	222.6175	September 23, 21	0.0154
2021-09-24	220.7	221.49	218.61	220.81	220.47	21765545	21765545	0.11	0.04984141	220.4025	September 24, 21	0.0004984141
2021-09-27	217.1	217.99	213.25	216.6	216.27	24521514	24521514	-0.5035	-0.23031	216.235	September 27, 21	-0.0023031
2021-09-28	212.14	214.19	206.51	206.99	206.67	34306895	34306895	-5.14	-2.43	209.9575	September 28, 21	-0.0243
2021-09-29	209.4	210.17	204.67	205.17	204.85	21839363	21839363	-4.23	-2.02	207.3525	September 29, 21	-0.0202
2021-09-30	207.68	210.66	206.88	207.16	206.84	22100912	22100912	-0.524	-0.25039	208.095	September 30, 21	-0.0025039
2021-10-01	207.5	208.59	202.03	207.42	207.1	24097796	24097796	-0.08	-0.03855422	206.385	October 01, 21	-0.0003855422
2021-10-04	205.04	205.42	195.55	197.32	197.01	34563497	34563497	-7.72	-3.77	200.8325	October 04, 21	-0.0377
2021-10-05	199.5	206.48	198.54	204.51	204.19	27928165	27928165	5.01	2.51	202.2575	October 05, 21	0.0251
2021-10-06	201.2	207.2	200.8	207.0	206.68	29720175	29720175	5.8	2.88	204.05	October 06, 21	0.0288
2021-10-07	210.92	213.22	209.72	210.75	210.42	25691893	25691893	-0.17	-0.08059928	211.1525	October 07, 21	-0.0008059928
2021-10-08	211.01	212.06	207.75	208.31	207.99	15125791	15125791	-2.7	-1.28	209.7825	October 08, 21	-0.0128
2021-10-11	205.75	210.63	205.11	206.95	206.63	16338754	16338754	1.2	0.58323	207.11	October 11, 21	0.0058323
2021-10-12	208.28	210.57	205.28	206.71	206.39	16213354	16213354	-1.56	-0.75379	207.71	October 12, 21	-0.0075379
2021-10-13	209.18	209.9	207.13	209.39	209.07	18065188	18065188	0.21	0.10039	208.9	October 13, 21	0.0010039
2021-10-14	212.88	217.55	211.22	217.46	217.12	24358881	24358881	4.58	2.15	214.7775	October 14, 21	0.0215
2021-10-15	218.1	219.31	216.62	218.62	218.28	22699401	22699401	0.52	0.23842	218.1625	October 15, 21	0.0023842
2021-10-18	217.49	222.91	216.44	222.22	221.88	18949356	18949356	4.73	2.17	219.765	October 18, 21	0.0217
2021-10-19	222.76	223.79	220.37	222.9	222.56	16147329	16147329	0.14	0.06284791	222.455	October 19, 21	0.0006284791
2021-10-20	223.05	224.33	219.82	221.03	220.69	14627594	14627594	-2.01	-0.90563	222.0575	October 20, 21	-0.0090563
2021-10-21	220.97	227.11	220.83	226.92	226.57	18759032	18759032	5.95	2.69	223.9575	October 21, 21	0.0269
2021-10-22	228.23	231.3	225.61	227.26	226.91	24938379	24938379	-0.97	-0.42501	228.1	October 22, 21	-0.0042501
2021-10-25	229.73	233.55	227.7	231.66	231.3	23023483	23023483	1.93	0.84012	230.66	October 25, 21	0.0084012
2021-10-26	239.89	252.59	239.24	247.17	246.79	48589830	48589830	7.28	3.03	244.7225	October 26, 21	0.0303
2021-10-27	244.74	250.9	242.82	244.51	244.13	24598989	24598989	-0.23	-0.09397728	245.7425	October 27, 21	-0.0009397728
2021-10-28	248.78	249.5	245.23	249.41	249.02	23420431	23420431	0.63	0.25324	248.23	October 28, 21	0.0025324
2021-10-29	250.01	257.09	250.0	255.67	255.27	29250284	29250284	5.66	2.26	253.1925	October 29, 21	0.0226
2021-11-01	256.49	258.94	252.27	258.27	257.87	26573976	26573976	1.78	0.69398	256.4925	November 01, 21	0.0069398
2021-11-02	258.22	266.78	258.0	264.01	263.6	29411239	29411239	5.79	2.24	261.7525	November 02, 21	0.0224
2021-11-03	266.7	267.84	262.35	265.98	265.57	23991033	23991033	-0.72	-0.26997	265.7175	November 03, 21	-0.0026997
2021-11-04	272.29	313.65	271.18	298.01	297.55	115363115	115363115	25.72	9.45	288.7825	November 04, 21	0.0945
2021-11-05	301.87	314.0	294.1	297.52	297.06	85126015	85126015	-4.35	-1.44	301.8725	November 05, 21	-0.0144
2021-11-08	301.49	311.0	299.07	308.04	307.56	50310093	50310093	6.55	2.17	304.9	November 08, 21	0.0217
2021-11-09	322.82	323.1	299.64	306.57	306.1	64674621	64674621	-16.25	-5.03	313.0325	November 09, 21	-0.0503
2021-11-10	293.56	308.5	287.78	294.59	294.13	63620572	63620572	1.03	0.35087	296.1075	November 10, 21	0.0035087
2021-11-11	304.68	305.9	297.77	303.9	303.43	33217211	33217211	-0.78	-0.25601	303.0625	November 11, 21	-0.0025601
2021-11-12	300.1	306.8	296.3	303.9	303.43	41305428	41305428	3.8	1.27	301.775	November 12, 21	0.0127
2021-11-15	305.52	306.44	292.47	300.25	299.79	38490900	38490900	-5.27	-1.72	301.17	November 15, 21	-0.0172
2021-11-16	297.59	303.9	297.06	302.03	301.56	26448367	26448367	4.44	1.49	300.145	November 16, 21	0.0149
2021-11-17	304.18	305.09	288.0	292.61	292.16	42850799	42850799	-11.57	-3.8	297.47	November 17, 21	-0.038
2021-11-18	323.67	327.6	313.21	316.75	316.26	78171075	78171075	-6.92	-2.14	320.3075	November 18, 21	-0.0214
2021-11-19	322.43	330.88	319.05	329.85	329.34	53386665	53386665	7.42	2.3	325.5525	November 19, 21	0.023
2021-11-22	335.17	346.47	319.0	319.56	319.07	75433524	75433524	-15.61	-4.66	330.05	November 22, 21	-0.0466
2021-11-23	315.35	323.6	308.8	317.46	316.97	53216270	53216270	2.11	0.6691	316.3025	November 23, 21	0.006691
2021-11-24	314.61	328.55	309.28	326.74	326.23	43516226	43516226	12.13	3.86	319.795	November 24, 21	0.0386
2021-11-26	326.0	327.1	313.5	315.03	314.54	28306886	28306886	-10.97	-3.37	320.4075	November 26, 21	-0.0337
2021-11-29	323.66	334.12	320.36	333.76	333.24	45496398	45496398	10.1	3.12	327.975	November 29, 21	0.0312
2021-11-30	331.69	333.53	318.64	326.76	326.25	62206647	62206647	-4.93	-1.49	327.655	November 30, 21	-0.0149
2021-12-01	332.19	332.89	313.8	314.35	313.9	48580204	48580204	-17.84	-5.37	323.3075	December 01, 21	-0.0537
2021-12-02	312.14	324.78	310.25	321.26	320.8	47289033	47289033	9.12	2.92	317.1075	December 02, 21	0.0292
2021-12-03	320.0	321.29	301.3	306.93	306.49	54432505	54432505	-13.07	-4.08	312.38	December 03, 21	-0.0408
2021-12-06	298.8	302.41	280.38	300.37	299.94	65893845	65893845	1.57	0.52544	295.49	December 06, 21	0.0052544
2021-12-07	309.57	324.49	306.51	324.27	323.81	59305348	59305348	14.7	4.75	316.21	December 07, 21	0.0475
2021-12-08	319.99	322.9	314.21	318.26	317.81	47555145	47555145	-1.73	-0.54064	318.84	December 08, 21	-0.0054064
2021-12-09	317.34	322.05	304.28	304.9	304.47	48850716	48850716	-12.44	-3.92	312.1425	December 09, 21	-0.0392
2021-12-10	311.5	313.05	298.61	301.98	301.55	48882509	48882509	-9.52	-3.06	306.285	December 10, 21	-0.0306
2021-12-13	302.49	302.94	281.16	281.61	281.21	59834366	59834366	-20.88	-6.9	292.05	December 13, 21	-0.069
2021-12-14	276.99	286.78	272.5	283.37	282.97	66703537	66703537	6.38	2.3	279.91	December 14, 21	0.023
2021-12-15	284.0	305.0	278.38	304.59	304.16	69829688	69829688	20.59	7.25	292.9925	December 15, 21	0.0725
2021-12-16	311.52	311.6	280.93	283.87	283.47	70736595	70736595	-27.65	-8.88	296.98	December 16, 21	-0.0888
2021-12-17	279.85	289.22	277.6	278.01	277.61	71662239	71662239	-1.84	-0.6575	281.17	December 17, 21	-0.006575
2021-12-20	273.05	281.44	271.45	277.19	276.8	46184676	46184676	4.14	1.52	275.7825	December 20, 21	0.0152
2021-12-21	283.74	291.2	274.01	290.75	290.34	52438494	52438494	7.01	2.47	284.925	December 21, 21	0.0247
2021-12-22	288.91	295.55	284.49	294.0	293.58	39518438	39518438	5.09	1.76	290.7375	December 22, 21	0.0176
2021-12-23	297.55	300.59	294.31	296.4	295.98	34302174	34302174	-1.15	-0.38649	297.2125	December 23, 21	-0.0038649
2021-12-27	296.6	310.87	296.4	309.45	309.01	40368587	40368587	12.85	4.33	303.33	December 27, 21	0.0433
2021-12-28	313.12	313.3	300.12	303.22	302.79	42059121	42059121	-9.9	-3.16	307.44	December 28, 21	-0.0316
2021-12-29	302.73	305.48	293.66	300.01	299.58	34313928	34313928	-2.72	-0.89849	300.47	December 29, 21	-0.0089849
2021-12-30	298.27	304.57	295.4	295.86	295.44	30886422	30886422	-2.41	-0.80799	298.525	December 30, 21	-0.0080799
2021-12-31	296.74	300.3	293.31	294.11	293.69	26652991	26652991	-2.63	-0.8863	296.115	December 31, 21	-0.008863
2022-01-03	298.15	307.11	297.85	301.21	300.78	39240294	39240294	3.06	1.03	301.08	January 03, 22	0.0103
2022-01-04	302.77	304.68	283.49	292.9	292.48	52715440	52715440	-9.87	-3.26	295.96	January 04, 22	-0.0326
2022-01-05	289.49	294.16	275.33	276.04	275.65	49806388	49806388	-13.45	-4.65	283.755	January 05, 22	-0.0465
2022-01-06	276.4	284.38	270.65	281.78	281.38	45418637	45418637	5.38	1.95	278.3025	January 06, 22	0.0195
